Způsob_koupě,Typ_obydlení,Počet_pokojů,Typ_kuchyně,Velikost_bytu,Cena,Ulice,Kraj
pronájem,bytu,1,k,29,11000,"Pazourková, Kuřim, okres Brno-venkov",10
pronájem,bytu,1,1,39,10000,"Žerotínovo náměstí, Ivančice, okres Brno-venkov",10
pronájem,bytu,3,1,112,19442,"Jánská, Brno - Brno-město",10
pronájem,bytu,1,k,33,14000,"Trnitá, Brno - Trnitá",10
pronájem,bytu,1,k,24,19431,"Bratislavská, Brno - Zábrdovice",10
pronájem,bytu,3,k,81,24000,"Elišky Krásnohorské, Brno - Černovice",10
pronájem,bytu,1,k,24,13900,"Jakubské náměstí, Brno - Brno-město",10
pronájem,bytu,2,1,62,17200,"Stará osada, Brno - Židenice",10
pronájem,bytu,2,1,34,19900,"Hybešova, Brno - Staré Brno",10
pronájem,bytu,1,1,30,11500,"Halasovo náměstí, Brno - Lesná",10
pronájem,bytu,3,k,99,26000,"Veveří, Brno - Žabovřesky",10
pronájem,bytu,2,k,62,15400,"Brněnská, Šlapanice, okres Brno-venkov",10
pronájem,bytu,4,k,100,38700,"Milady Horákové, Brno - Černá Pole",10
pronájem,bytu,3,1,64,19000,"Bořetická, Brno - Židenice",10
pronájem,bytu,1,k,35,19990,"Jeronýmova, Brno - Židenice",10
pronájem,bytu,1,k,33,17875,"Jakubské náměstí, Brno - Brno-město",10
pronájem,bytu,2,k,64,10500,"Zelenářská, Znojmo",10
pronájem,bytu,3,k,79,18900,"Formánkova, Tišnov, okres Brno-venkov",10
pronájem,bytu,2,1,58,11000,"Brandlova, Hodonín",10
pronájem,bytu,3,1,98,16000,"Vémyslice, okres Znojmo",10
pronájem,bytu,2,1,65,16500,"Strž, Brno - Štýřice",10
pronájem,bytu,2,k,48,15000,"Očovská, Hodonín",10
pronájem,bytu,2,1,56,12000,"Mezi Mlaty, Kyjov, okres Hodonín",10
pronájem,bytu,1,k,47,13500,"Lipůvka, okres Blansko",10
pronájem,bytu,2,1,59,15000,"Valouškova, Brno - Bystrc",10
pronájem,bytu,3,1,131,32000,"Botanická, Brno - Veveří",10
pronájem,bytu,2,k,48,11000,"Brněnská, Hodonín",10
pronájem,bytu,2,k,66,18000,"Květinářská, Brno - Brno-město",10
pronájem,bytu,1,k,28,11000,"Na Loučkách, Kuřim, okres Brno-venkov",10
pronájem,bytu,3,k,53,16000,"Ivančice - Němčice, okres Brno-venkov",10
pronájem,bytu,1,k,29,10500,"Modřice, okres Brno-venkov",10
pronájem,bytu,4,k,70,14000,"Hradčanská, Drásov, okres Brno-venkov",10
pronájem,bytu,1,k,18,11000,"Břetislavova, Břeclav",10
pronájem,bytu,2,1,57,17000,"Musilova, Brno - Husovice",10
pronájem,bytu,3,k,105,27400,"Pekařská, Brno - Staré Brno",10
pronájem,bytu,1,k,35,11000,"Gallašova, Brno - Štýřice",10
pronájem,bytu,1,k,27,11000,"Jiráskova, Letovice, okres Blansko",10
pronájem,bytu,2,k,45,15000,"Měřičkova, Brno - Řečkovice",10
pronájem,bytu,3,k,73,22000,"Kobližná, Brno - Brno-město",10
pronájem,bytu,1,k,26,11000,"Koliště, Brno - Zábrdovice",10
pronájem,bytu,2,1,68,17900,"Cihlářská, Brno - Veveří",10
pronájem,bytu,2,k,75,17000,"Jungmannova, Tišnov, okres Brno-venkov",10
pronájem,bytu,2,1,56,21000,"Zemědělská, Brno - Černá Pole",10
pronájem,bytu,1,1,38,8500,"Hutník, Veselí nad Moravou, okres Hodonín",10
pronájem,bytu,3,1,74,20000,"V Sídlišti, Rousínov, okres Vyškov",10
pronájem,bytu,2,k,58,12000,"náměstí Svobody, Znojmo",10
pronájem,bytu,3,k,84,30000,"Příční, Slavkov u Brna, okres Vyškov",10
pronájem,bytu,2,k,55,17000,"Zengrova, Brno - Židenice",10
pronájem,bytu,1,k,22,9100,"Lidická, Brno - Černá Pole",10
pronájem,bytu,4,k,122,27000,"Padělky, Ráječko, okres Blansko",10
pronájem,bytu,2,k,35,11500,"Na Větřáku, Jedovnice, okres Blansko",10
pronájem,bytu,2,k,40,14900,"Minská, Brno",10
pronájem,bytu,1,k,33,15500,"Poděbradova, Brno - Ponava",10
pronájem,bytu,1,k,32,9000,"Kounická, Ivančice, okres Brno-venkov",10
pronájem,bytu,1,k,33,9500,"Hybešova, Vyškov - Vyškov-Předměstí",10
pronájem,bytu,2,k,47,14000,"Zelnice II., Slavkov u Brna, okres Vyškov",10
pronájem,bytu,3,1,73,17900,"Velkopavlovická, Brno - Židenice",10
pronájem,bytu,2,k,52,17000,"9. května, Veverská Bítýška, okres Brno-venkov",10
pronájem,bytu,1,k,33,8000,"Komenského, Veselí nad Moravou, okres Hodonín",10
pronájem,bytu,2,k,48,12000,"Němčičky, okres Břeclav",10
pronájem,bytu,4,k,110,18000,"Havelkova, Brno - Bohunice",10
pronájem,bytu,3,1,78,17000,"Štouračova, Brno - Bystrc",10
pronájem,bytu,3,1,80,12000,"Slunečná, Hodonín",10
pronájem,bytu,1,k,51,18000,"Bohuslava Martinů, Brno - Stránice",10
pronájem,bytu,4,k,92,22000,"Palánek, Vyškov - Brňany",10
pronájem,bytu,2,1,40,19000,"Lesnická, Brno - Černá Pole",10
pronájem,bytu,2,k,58,13500,"U Škol, Bučovice, okres Vyškov",10
pronájem,bytu,1,k,22,10000,"Pekařská, Brno - Staré Brno",10
pronájem,bytu,1,1,46,11000,"U Jánského dvora, Břeclav",10
pronájem,bytu,1,k,41,12400,"Svitavská, Adamov, okres Blansko",10
pronájem,bytu,1,k,32,9500,"Popelákova, Brno - Líšeň",10
pronájem,bytu,1,k,52,14000,"U Kasáren, Pohořelice, okres Brno-venkov",10
pronájem,bytu,4,1,113,29000,"Jánská, Brno - Brno-město",10
pronájem,bytu,3,k,57,19900,"Boženy Němcové, Brno - Královo Pole",10
pronájem,bytu,4,1,90,25000,"Popelákova, Brno - Líšeň",10
pronájem,bytu,1,k,31,13900,"Rumiště, Brno - Trnitá",10
pronájem,bytu,3,k,121,57586,"Bratislavská, Brno - Zábrdovice",10
pronájem,bytu,3,1,67,17000,"nám. Republiky, Blansko",10
pronájem,bytu,1,k,25,10000,"Sokolská, Brno - Veveří",10
pronájem,bytu,4,k,97,23000,"Havířská, Zastávka, okres Brno-venkov",10
pronájem,bytu,2,k,63,20000,"Nové sady, Brno",10
pronájem,bytu,3,1,77,17000,"Herčíkova, Brno - Královo Pole",10
pronájem,bytu,2,k,45,11000,"Na Brněnce, Ivančice, okres Brno-venkov",10
pronájem,bytu,1,k,15,8000,"Vranov, okres Brno-venkov",10
pronájem,bytu,1,k,11,5000,"Slavíkova, Hodonín",10
pronájem,bytu,1,1,30,9000,"Slavíkova, Hodonín",10
pronájem,bytu,2,k,47,19617,"Provazníkova, Brno - Černá Pole",10
pronájem,bytu,2,1,56,13000,"Zahradnická, Brno - Staré Brno",10
pronájem,bytu,4,k,168,18000,"Nová, Mikulov, okres Břeclav",10
pronájem,bytu,1,k,26,14423,"Provazníkova, Brno - Černá Pole",10
pronájem,bytu,3,k,65,18000,"Černého, Brno - Bystrc",10
pronájem,bytu,1,k,32,10500,"Kotkova, Znojmo",10
pronájem,bytu,2,k,60,16900,"Palackého třída, Brno - Královo Pole",10
pronájem,bytu,3,k,80,7000,"Ol. Blažka, Rájec-Jestřebí - Rájec, okres Blansko",10
pronájem,bytu,1,k,30,10000,"Cejl, Brno - Zábrdovice",10
pronájem,bytu,3,1,90,15000,"Brněnská, Mikulov, okres Břeclav",10
pronájem,bytu,1,1,40,14000,"Bulharská, Brno - Královo Pole",10
pronájem,bytu,2,k,40,12700,"Rousínov, okres Vyškov",10
pronájem,bytu,1,k,27,9900,"Josefa Vávry, Ivančice, okres Brno-venkov",10
pronájem,bytu,2,1,50,17500,"Náplavka, Brno - Staré Brno",10
pronájem,bytu,2,k,45,7500,"Polní, Březí, okres Břeclav",10
pronájem,bytu,2,k,57,21000,"Údolní, Brno - Veveří",10
pronájem,bytu,4,1,120,25000,"Svatopluka Čecha, Brno - Královo Pole",10
pronájem,bytu,1,1,33,10500,"Spolková, Brno - Zábrdovice",10
pronájem,bytu,2,k,32,12990,"Slatinská, Brno - Židenice",10
pronájem,bytu,3,k,60,19990,"Kuldova, Brno - Zábrdovice",10
pronájem,bytu,1,k,45,12990,"Dusíkova, Brno - Lesná",10
pronájem,bytu,1,k,39,15000,"Jánská, Brno - Brno-město",10
pronájem,bytu,3,k,84,19800,"Vackova, Brno - Královo Pole",10
pronájem,bytu,1,k,28,8000,"Palackého třída, Brno",10
pronájem,bytu,3,k,100,22000,"Svatoplukova, Brno - Židenice",10
pronájem,bytu,1,k,40,12500,"Osvobození, Bučovice - Vícemilice, okres Vyškov",10
pronájem,bytu,1,1,25,12900,"Václavská, Brno - Staré Brno",10
pronájem,bytu,1,1,49,12000,"Komenského, Hodonín",10
0,0,0,0,0,13000,"Slámova, Brno - Černovice",10
pronájem,bytu,1,k,31,12900,"Pazourková, Kuřim, okres Brno-venkov",10
pronájem,bytu,3,k,75,18000,"Jánošíkova, Brno - Chrlice",10
pronájem,bytu,2,1,56,12500,"Smetanova, Strážnice, okres Hodonín",10
pronájem,bytu,2,k,49,15800,"Bylinková, Brno - Líšeň",10
pronájem,bytu,2,k,45,31544,"Bratislavská, Brno - Zábrdovice",10
pronájem,bytu,1,k,35,11000,"Tomáškova, Brno - Zábrdovice",10
pronájem,bytu,3,k,69,15000,"Lažany, okres Blansko",10
pronájem,bytu,1,k,17,10000,"Vinohrady, Brno - Štýřice",10
pronájem,bytu,4,k,140,30000,"Hybešova, Brno - Staré Brno",10
pronájem,bytu,2,k,76,20000,"Hybešova, Brno - Staré Brno",10
pronájem,bytu,1,k,56,16500,"Hybešova, Brno - Staré Brno",10
pronájem,bytu,2,k,40,15900,"Svánovského, Brno - Líšeň",10
pronájem,bytu,1,k,35,13500,"Hybešova, Brno - Staré Brno",10
pronájem,bytu,2,k,41,14800,"Franzova, Brno - Maloměřice",10
pronájem,bytu,1,k,31,16000,"Opuštěná, Brno - Trnitá",10
pronájem,bytu,1,k,65,12000,"Husova, Slavkov u Brna, okres Vyškov",10
pronájem,bytu,2,k,55,18000,"Sochorova, Brno - Žabovřesky",10
pronájem,bytu,1,k,20,10500,"Markůvky, Brno - Bystrc",10
pronájem,bytu,1,k,65,25000,"Jundrovská, Brno - Komín",10
pronájem,bytu,1,k,35,15700,"Jundrovská, Brno - Komín",10
pronájem,bytu,3,k,79,18000,"Zastávka, okres Brno-venkov",10
pronájem,bytu,2,1,59,12500,"Sportovní, Zbýšov, okres Brno-venkov",10
pronájem,bytu,2,1,88,12000,"Vídeňská třída, Znojmo",10
pronájem,bytu,2,1,92,12000,"Zámek, Letovice, okres Blansko",10
pronájem,bytu,2,k,42,18700,"Kigginsova, Brno - Slatina",10
pronájem,bytu,3,1,52,15000,"Těšetice, okres Znojmo",10
pronájem,bytu,2,1,55,15500,"Bakalovo nábřeží, Brno - Štýřice",10
pronájem,bytu,1,k,43,16911,"Antonínská, Brno - Veveří",10
pronájem,bytu,1,k,33,14900,"Košinova, Brno - Královo Pole",10
pronájem,bytu,2,k,53,16000,"Na Větřáku, Jedovnice, okres Blansko",10
pronájem,bytu,1,1,44,14000,"Teyschlova, Brno - Bystrc",10
pronájem,bytu,2,k,52,17500,"Chvalovka, Brno - Žebětín",10
pronájem,bytu,3,1,79,18500,"Lýskova, Brno - Bystrc",10
pronájem,bytu,1,1,42,10000,"Jarošova, Znojmo",10
pronájem,bytu,2,k,50,19000,"Jaselská, Brno - Veveří",10
pronájem,bytu,1,1,34,12000,"Vranovská, Brno - Zábrdovice",10
pronájem,bytu,2,k,48,15900,"Královka, Brno - Řečkovice",10
pronájem,bytu,1,1,63,10000,"Šanov, okres Znojmo",10
pronájem,bytu,1,k,30,11900,Brno - Žabovřesky,10
pronájem,bytu,2,k,56,17300,"Kyjov, okres Hodonín",10
pronájem,bytu,1,k,29,7500,"Chaloupky, Veselí nad Moravou, okres Hodonín",10
pronájem,bytu,1,k,24,19431,"Bratislavská, Brno - Zábrdovice",10
pronájem,bytu,1,1,30,6500,"Hornická, Dubňany, okres Hodonín",10
pronájem,bytu,1,k,40,12800,"Podveská, Brno - Komín",10
pronájem,bytu,2,k,87,28000,"Anenská, Brno - Staré Brno",10
pronájem,bytu,2,1,55,16500,"Cihlářská, Brno - Veveří",10
pronájem,bytu,2,1,70,18600,"Rodkovského, Blansko",10
pronájem,bytu,1,k,28,9000,"Tkalcovská, Brno - Zábrdovice",10
pronájem,bytu,2,k,43,16500,"Hustopeče, okres Břeclav",10
pronájem,bytu,2,k,58,14500,"Hojerova, Kuřim, okres Brno-venkov",10
pronájem,bytu,1,k,42,12000,"Vídeňská, Brno - Přízřenice",10
pronájem,bytu,1,1,33,8000,"Hutník, Veselí nad Moravou, okres Hodonín",10
pronájem,bytu,2,k,86,23000,"Stará, Brno - Zábrdovice",10
pronájem,bytu,2,k,62,21450,"Antonínská, Brno - Veveří",10
pronájem,bytu,3,k,61,16000,"Žebětínská, Brno - Kohoutovice",10
pronájem,bytu,1,k,44,14500,"Stará, Brno - Zábrdovice",10
pronájem,bytu,1,k,47,17000,"Gorkého, Brno - Veveří",10
pronájem,bytu,1,1,54,10500,"Viniční, Brno - Židenice",10
pronájem,bytu,2,1,60,13000,"Brněnská, Šlapanice, okres Brno-venkov",10
pronájem,bytu,1,k,44,16500,"Nové sady, Brno - Staré Brno",10
pronájem,bytu,3,k,113,21900,"Zámezí, Brno - Jehnice",10
pronájem,bytu,1,1,51,15000,"Merhautova, Brno - Zábrdovice",10
pronájem,bytu,1,k,38,12500,"Francouzská, Brno - Zábrdovice",10
pronájem,bytu,2,k,65,14000,"Na Větřáku, Jedovnice, okres Blansko",10
pronájem,bytu,2,k,59,0,"Jurkova, Rájec-Jestřebí - Rájec, okres Blansko",10
0,0,0,0,0,7500,Brno - Bosonohy,10
pronájem,bytu,2,k,52,14000,"Okrouhlá, Brno - Bohunice",10
pronájem,bytu,1,k,27,14424,"Provazníkova, Brno - Černá Pole",10
pronájem,bytu,3,1,130,12000,"Hroznová Lhota, okres Hodonín",10
pronájem,bytu,3,k,75,15000,"Nádražní, Bučovice, okres Vyškov",10
pronájem,bytu,2,1,87,19800,"Jugoslávská, Brno - Černá Pole",10
pronájem,bytu,2,k,46,15000,"Högrova, Brno - Královo Pole",10
pronájem,bytu,1,k,22,9900,"Jedovnická, Brno - Líšeň",10
pronájem,bytu,2,k,45,13900,"Bayerova, Brno - Veveří",10
pronájem,bytu,3,1,77,18000,"Konradova, Brno - Líšeň",10
pronájem,bytu,1,k,20,12900,"Václavská, Brno - Staré Brno",10
pronájem,bytu,2,k,57,24000,"Cejl, Brno - Zábrdovice",10
pronájem,bytu,1,k,26,13000,"Vranovská, Brno - Zábrdovice",10
pronájem,bytu,1,1,54,13000,"Chaloupeckého náměstí, Brno - Ponava",10
pronájem,bytu,1,k,35,9300,"Sportovní, Rosice, okres Brno-venkov",10
pronájem,bytu,3,1,111,0,"Jurkova, Rájec-Jestřebí - Rájec, okres Blansko",10
pronájem,bytu,2,k,52,17000,"J. Opletala, Břeclav",10
pronájem,bytu,3,k,90,21820,"Kollárova, Brno - Královo Pole",10
pronájem,bytu,2,k,85,19700,"Panská, Brno - Brno-město",10
pronájem,bytu,2,k,68,16000,"Havlenova, Brno - Štýřice",10
pronájem,bytu,2,1,47,15500,"Kotlářská, Brno - Veveří",10
pronájem,bytu,1,k,35,11900,"Bayerova, Brno - Veveří",10
pronájem,bytu,2,k,48,20000,"Cejl, Brno - Zábrdovice",10
pronájem,bytu,2,k,47,22000,"Cejl, Brno - Zábrdovice",10
pronájem,bytu,1,k,27,24327,"Bratislavská, Brno - Zábrdovice",10
pronájem,bytu,2,k,45,14500,"Suchý, okres Blansko",10
pronájem,bytu,2,1,45,18000,"Přízova, Brno - Trnitá",10
pronájem,bytu,1,k,28,13000,"Jundrovská, Brno - Komín",10
pronájem,bytu,2,1,55,15000,"Rysova, Brno - Medlánky",10
pronájem,bytu,4,1,100,23000,"Zeleného, Brno - Žabovřesky",10
pronájem,bytu,1,1,32,14000,"Běhounská, Brno - Brno-město",10
pronájem,bytu,2,1,62,16700,"Kobližná, Brno - Brno-město",10
pronájem,bytu,3,1,72,16900,"Arbesova, Brno - Lesná",10
pronájem,bytu,2,k,54,16000,"U Staré brány, Mikulov, okres Břeclav",10
pronájem,bytu,1,1,19,7900,"Křenová, Brno - Trnitá",10
pronájem,bytu,1,1,60,12600,"Na Zahradách, Břeclav",10
pronájem,bytu,1,k,27,12000,"Sovadinova, Břeclav",10
pronájem,bytu,1,1,40,8000,"Adamov, okres Blansko",10
pronájem,bytu,2,k,60,12000,"Adamov, okres Blansko",10
pronájem,bytu,1,k,45,11500,"Lidická, Brno - Černá Pole",10
pronájem,bytu,2,k,44,12500,Brno - Židenice,10
pronájem,bytu,2,k,58,16000,"Boskovice, okres Blansko",10
pronájem,bytu,3,k,74,27000,"Opuštěná, Brno - Trnitá",10
pronájem,bytu,1,k,34,13400,"Gorkého, Brno - Veveří",10
pronájem,bytu,2,k,56,18000,"Jeneweinova, Brno - Komárov",10
pronájem,bytu,3,k,90,20500,"Bašty, Brno - Brno-město",10
pronájem,bytu,3,k,95,27000,"Opuštěná, Brno - Trnitá",10
pronájem,bytu,2,1,74,13900,"Křenová, Brno - Trnitá",10
pronájem,bytu,2,k,46,15000,"Lednice, okres Břeclav",10
pronájem,bytu,2,k,55,16000,"Sídl. Osvobození, Lednice, okres Břeclav",10
pronájem,bytu,2,k,69,16000,Brno - Veveří,10
pronájem,bytu,1,1,42,8500,"Rumunská, Znojmo",10
pronájem,bytu,3,1,70,8500,"Velké Opatovice, okres Blansko",10
pronájem,bytu,2,1,70,12000,"Lísky, Brno - Komín",10
pronájem,bytu,1,k,31,15000,"Opuštěná, Brno - Trnitá",10
pronájem,bytu,3,1,68,16500,"Na Bítýškách, Veverská Bítýška, okres Brno-venkov",10
pronájem,bytu,1,k,54,14900,"Bratislavská, Brno - Zábrdovice",10
pronájem,bytu,1,k,24,7500,"Cihlářská, Znojmo",10
pronájem,bytu,3,1,170,17000,"Zámecká, Veselí nad Moravou, okres Hodonín",10
pronájem,bytu,1,k,30,10000,"Černého, Brno - Bystrc",10
pronájem,bytu,2,k,45,15900,"Hrázka, Brno - Medlánky",10
pronájem,bytu,3,k,52,14900,"Červený vrch, Zastávka, okres Brno-venkov",10
pronájem,bytu,3,k,64,17500,"Lednice, okres Břeclav",10
pronájem,bytu,2,k,55,12900,"Na Vyhlídce, Rosice, okres Brno-venkov",10
pronájem,bytu,2,1,47,9000,"Jarošova, Znojmo",10
pronájem,bytu,1,k,23,10000,"Halasovo náměstí, Brno - Lesná",10
pronájem,bytu,1,1,36,9500,"Sportovní, Vyškov - Vyškov-Předměstí",10
pronájem,bytu,3,1,72,17900,"Foltýnova, Brno - Bystrc",10
pronájem,bytu,2,k,38,14000,"Lednice, okres Břeclav",10
pronájem,bytu,2,k,120,17900,"Myslínova, Brno - Královo Pole",10
pronájem,bytu,1,k,39,13000,"Křížkovského, Brno",10
pronájem,bytu,2,k,34,8500,"Havlíčkova, Hodonín",10
pronájem,bytu,2,1,52,15000,"Březová, Brno - Jundrov",10
pronájem,bytu,1,k,40,12000,"Líšeňská, Brno - Židenice",10
pronájem,bytu,3,k,109,22000,"Rybníček, Brno - Ponava",10
pronájem,bytu,2,k,45,15000,"Dornych, Brno",10
pronájem,bytu,2,1,75,18000,"Dornych, Brno",10
pronájem,bytu,1,1,45,14000,"Zborovská, Brno",10
pronájem,bytu,3,1,78,19000,"Merhautova, Brno",10
pronájem,bytu,2,1,65,18000,"Bratislavská, Brno",10
pronájem,bytu,1,k,32,15000,Brno - Pisárky,10
pronájem,bytu,1,k,28,13900,"Cihlářská, Brno - Veveří",10
pronájem,bytu,1,k,33,10500,"Hutník, Veselí nad Moravou, okres Hodonín",10
pronájem,bytu,1,k,26,12000,"Černého, Brno - Bystrc",10
pronájem,bytu,2,k,45,13000,"Moravní, Rohatec, okres Hodonín",10
pronájem,bytu,2,k,45,13500,"Kounická, Ivančice, okres Brno-venkov",10
pronájem,bytu,3,k,86,23000,"Stará, Brno - Zábrdovice",10
pronájem,bytu,2,k,35,11500,"Kounická, Ivančice, okres Brno-venkov",10
pronájem,bytu,1,1,42,15100,"Vlhká, Brno - Zábrdovice",10
pronájem,bytu,1,k,38,14000,"U Kasáren, Pohořelice, okres Brno-venkov",10
pronájem,bytu,1,k,39,13000,Brno - Bohunice,10
pronájem,bytu,1,1,35,13000,"Táborská, Brno - Židenice",10
pronájem,bytu,2,k,74,23000,"Opuštěná, Brno - Trnitá",10
pronájem,bytu,1,k,31,15000,"Opuštěná, Brno - Trnitá",10
pronájem,bytu,3,k,98,29900,"Opuštěná, Brno - Trnitá",10
pronájem,bytu,3,k,81,21000,"Dřevařská, Brno - Veveří",10
pronájem,bytu,2,k,43,12500,Vyškov,10
pronájem,bytu,2,k,48,16000,"Záhoří, Kuřim, okres Brno-venkov",10
pronájem,bytu,3,k,80,23000,"Soběšická, Bílovice nad Svitavou, okres Brno-venkov",10
pronájem,bytu,3,1,67,19900,"Úvoz, Brno - Veveří",10
0,0,0,0,0,11500,"Mezníkova, Brno - Žabovřesky",10
pronájem,bytu,1,k,19,4500,"Studnice, okres Vyškov",10
pronájem,bytu,3,1,85,16000,"Slavkov u Brna, okres Vyškov",10
pronájem,bytu,2,k,33,14900,"Mendlovo náměstí, Brno - Staré Brno",10
pronájem,bytu,2,1,34,19900,"Mendlovo náměstí, Brno - Staré Brno",10
pronájem,bytu,2,1,32,19900,"Mendlovo náměstí, Brno - Staré Brno",10
pronájem,bytu,4,1,105,18000,"Koželužská, Brno - Trnitá",10
pronájem,bytu,2,1,50,14400,"Spojovací, Brno - Žabovřesky",10
pronájem,bytu,2,k,42,13500,"Bučovická, Slavkov u Brna, okres Vyškov",10
0,0,0,0,0,4990,"Vídeňská, Brno - Přízřenice",10
0,0,0,0,0,8990,"Vídeňská, Brno - Přízřenice",10
pronájem,bytu,1,k,18,16000,"Vídeňská, Brno - Přízřenice",10
pronájem,bytu,1,k,21,18000,"Vídeňská, Brno - Přízřenice",10
0,0,0,0,0,7990,"Vídeňská, Brno - Přízřenice",10
pronájem,bytu,1,k,21,18000,"Vídeňská, Brno - Přízřenice",10
pronájem,bytu,3,1,49,24900,"Hybešova, Brno - Staré Brno",10
pronájem,bytu,1,k,17,11900,"Hybešova, Brno - Staré Brno",10
pronájem,bytu,1,k,20,11900,"Václavská, Brno - Staré Brno",10
pronájem,bytu,2,1,40,16900,"Václavská, Brno - Staré Brno",10
pronájem,bytu,2,1,52,6000,"Horní Břečkov, okres Znojmo",10
pronájem,bytu,1,k,27,4000,"Horní Břečkov, okres Znojmo",10
pronájem,bytu,1,k,28,14490,"Spolková, Brno - Zábrdovice",10
pronájem,bytu,1,k,35,20990,"Spolková, Brno - Zábrdovice",10
pronájem,bytu,3,k,114,10200,"Nádražní, Rousínov - Slavíkovice, okres Vyškov",10
pronájem,bytu,2,1,80,11000,"nám. Míru, Černá Hora, okres Blansko",10
pronájem,bytu,1,k,42,15000,"Vídeňská, Brno - Přízřenice",10
pronájem,bytu,1,k,27,13000,"náměstí Svobody, Brno - Brno-město",10
pronájem,bytu,1,k,34,11500,"Pražská, Znojmo",10
0,0,0,0,0,4500,"Jana Uhra, Brno - Veveří",10
pronájem,bytu,1,k,31,13000,"Pazourková, Kuřim, okres Brno-venkov",10
pronájem,bytu,1,k,37,16000,"Jeronýmova, Brno - Židenice",10
pronájem,bytu,2,k,52,16320,"Panská, Brno - Brno-město",10
pronájem,bytu,1,k,33,10500,"Kaštýlek, Ždánice, okres Hodonín",10
pronájem,bytu,2,1,58,15900,"Slámova, Brno - Černovice",10
pronájem,bytu,1,k,20,5520,Znojmo,10
pronájem,bytu,4,k,122,34000,"Kounicova, Brno",10
pronájem,bytu,3,k,80,26990,"Nádražní, Oslavany, okres Brno-venkov",10
pronájem,bytu,2,k,43,16500,"Otiskova, Brno - Líšeň",10
pronájem,bytu,2,k,47,18000,"Auerswaldova, Brno - Zábrdovice",10
pronájem,bytu,3,1,81,33000,"Bohunická, Brno",10
pronájem,bytu,3,1,76,13000,"Boskovice, okres Blansko",10
pronájem,bytu,3,1,75,18000,"Špačkova, Brno - Židenice",10
pronájem,bytu,1,k,30,11500,"Stavební, Brno - Trnitá",10
pronájem,bytu,4,k,110,38000,"Charvatská, Brno - Královo Pole",10
pronájem,bytu,3,k,80,16000,"Hostěnice, okres Brno-venkov",10
pronájem,bytu,1,1,30,11500,"Vídeňská, Brno - Štýřice",10
pronájem,bytu,3,k,69,24000,"Kopečná, Brno - Staré Brno",10
pronájem,bytu,3,1,80,27500,"Bohunická, Brno",10
pronájem,bytu,1,k,38,8500,"Těšetice, okres Znojmo",10
pronájem,bytu,2,k,55,16800,"Bašty, Brno - Brno-město",10
pronájem,bytu,1,k,34,12700,"Bašty, Brno - Brno-město",10
pronájem,bytu,3,k,75,24500,"Veveří, Brno - Veveří",10
pronájem,bytu,1,k,25,13000,"Hradiska, Brno - Obřany",10
pronájem,bytu,1,1,33,7800,"Hutník, Veselí nad Moravou, okres Hodonín",10
pronájem,bytu,2,k,54,14000,"Havraní, Brno - Černovice",10
pronájem,bytu,1,k,33,11000,"Na Vyhlídce, Rosice, okres Brno-venkov",10
pronájem,bytu,1,k,41,15500,"Koliště, Brno - Zábrdovice",10
pronájem,bytu,2,k,42,12900,"Na Větřáku, Jedovnice, okres Blansko",10
pronájem,bytu,4,k,100,37853,"Antonínská, Brno - Veveří",10
pronájem,bytu,1,k,23,14930,"Provazníkova, Brno - Černá Pole",10
pronájem,bytu,1,k,16,8000,Brno - Komín,10
pronájem,bytu,3,1,92,17000,"1. máje, Oslavany, okres Brno-venkov",10
pronájem,bytu,2,1,46,10000,"Na Valtické, Břeclav",10
pronájem,bytu,2,1,56,13000,"9. května, Blansko",10
pronájem,bytu,3,k,96,30282,"Antonínská, Brno - Veveří",10
pronájem,bytu,3,1,63,12500,"Pražská sídl., Znojmo",10
pronájem,bytu,2,1,48,14200,"Fryčajova, Brno - Obřany",10
pronájem,bytu,1,1,45,13500,"Palackého třída, Brno - Královo Pole",10
pronájem,bytu,3,1,84,16200,"Rybníček, Brno - Ponava",10
pronájem,bytu,3,k,100,22000,"Chopinova, Brno - Kohoutovice",10
pronájem,bytu,1,k,20,8000,"Jedovnická, Brno - Líšeň",10
pronájem,bytu,1,k,22,9900,"Merhautova, Brno - Černá Pole",10
pronájem,bytu,3,k,48,13500,"Poděbradova, Brno - Ponava",10
pronájem,bytu,3,k,80,18000,"Sídliště Osvobození, Vyškov - Dědice",10
pronájem,bytu,1,1,27,12500,"Dobrovského, Brno - Královo Pole",10
pronájem,bytu,3,1,73,11900,"Dukelských bojovníků, Znojmo",10
pronájem,bytu,1,k,31,14600,"Vlhká, Brno - Zábrdovice",10
pronájem,bytu,2,k,39,16907,"Mathonova, Brno - Černá Pole",10
pronájem,bytu,1,k,28,12100,"Branka, Brno",10
pronájem,bytu,1,1,35,13900,"Křídlovická, Brno - Staré Brno",10
pronájem,bytu,2,k,64,17000,"Ulrychova, Brno - Komín",10
pronájem,bytu,3,1,78,13200,"Bolzanova, Znojmo",10
pronájem,bytu,1,k,20,12888,"Mathonova, Brno - Černá Pole",10
pronájem,bytu,4,1,89,27900,"Blatnická, Brno - Židenice",10
pronájem,bytu,4,k,120,27000,"Nebovidy, okres Brno-venkov",10
0,0,0,0,0,5500,"Preslova, Brno - Pisárky",10
pronájem,bytu,1,k,30,19990,"Kovářská, Brno - Komárov",10
pronájem,bytu,3,k,80,27990,"Jakubské náměstí, Brno - Brno-město",10
